"BarrierType","lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","FlowsToGreatLakes","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","Removed","YearRemoved","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","WildScenicRiver","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UpstreamUnalteredWaterbodyAcres","UpstreamUnalteredWetlandAcres","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","TotalNetworkMiles","TotalPerennialNetworkMiles","TotalUpstreamMainstemMiles","PerennialUpstreamMainstemMiles","IntermittentUpstreamMainstemMiles","AlteredUpstreamMainstemMiles","UnalteredUpstreamMainstemMiles","PerennialUnalteredUpstreamMainstemMiles","PercentMainstemUnaltered","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","MainstemGainMiles","PerennialMainstemGainMiles","TotalMainstemNetworkMiles","TotalMainstemPerennialNetworkMiles","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","YellowstoneCutthroatTroutHabitatUpstreamMiles","FreeYellowstoneCutthroatTroutHabitatDownstreamMiles","URL","CrossingCode","NearestCrossingID","NearestUSGSCrossingID","Road","RoadType","CrossingType","Constriction","PotentialProject","BarrierSeverity","SARP_Score","ProtocolUsed"
"Dam",42.749966,-110.96952,"Estimated dam","WY106836","Estimated Dams OCT 2021","1704002505",true,55001200093135,"","1a","yes","no","","","","yes",-1,0.128056,1.7584001,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,116,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,0.99623424,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Water Creek-Salt River","17","170401","17040105","1704010502","170401050205","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,77,0,0,0,2.252,0.085,2.167,0.072,2.18,97,0.013,15,0,0,1473.6354,0,169.83026,149.146,149.146,84.949,64.197,3.74,145.406,13.107,2.252,0.085,151.398,85.034,0,0,0,0,0,0,0,19.357,19.357,0,0,19.357,-1,-1,-1,-1,0,0,0,5,1,5,3,40,0,1314.5814,"no",0,21.986,"https://aquaticbarriers.org/report/combined_barriers/WY106836","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.089146,-110.28273,"Estimated dam","WY106837","Estimated Dams OCT 2021","1704002576",true,55001200095575,"","1a","yes","no","","","","yes",-1,0.042272,0.2714,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,63,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,0.50335646,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","Bureau of Land Management","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Muddy Creek","17","170401","17040103","1704010302","170401030202","Wyoming","Sublette","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,100,0,0,0,0.28,0.039,0.241,0.039,0.241,86,0,0,0.28,100,67.0643,0,0,3.617,3.497,0.022,3.475,0,3.497,3.497,0.28,0.022,3.776,0.061,0,0,0,0,0,0,0,0.958,0,0.958,0,0.958,-1,-1,-1,-1,0,0,0,0,1,0,3,38,2,1333.7913,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106837","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.09331,-110.30042,"Estimated dam","WY106838","Estimated Dams OCT 2021","1704002625",true,55001200063594,"","1a","yes","no","","","","yes",-1,0.463109,3.4396,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,195,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.1297866,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Muddy Creek","17","170401","17040103","1704010302","170401030202","Wyoming","Sublette","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,99,0,0,0,3.617,0.143,3.475,0.121,3.497,97,0.022,15,3.617,100,691.17737,0.19982837,5.861397,17.919,17.919,5.918,12.001,0,17.919,17.919,3.617,0.143,21.536,6.061,0.033,0.033,0,0.033,0,0,0,5.028,4.309,0.72,0,5.028,0.033,0.033,5.062,4.342,0,2,0,1,3,1,3,37,2,1332.7677,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106838","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.114185,-110.29184,"Estimated dam","WY106839","Estimated Dams OCT 2021","1704002647",true,55001200111453,"South Fork Fisherman Creek","1a","yes","no","","","","yes",-1,0.616322,3.8439,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,239,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.3444314,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Fisherman Creek","17","170401","17040103","1704010302","170401030203","Wyoming","Sublette","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,86,0,0,0,4.583,0.148,4.434,0.148,4.434,97,0,0,4.583,100,1582.757,0,1.2069014,47.971,47.971,23.059,24.911,0,47.971,47.971,4.583,0.148,52.553,23.207,0.748,0.104,0.644,0.104,0.644,0,86,5.819,5.819,0,0,5.819,0.748,0.104,6.567,5.923,0,0,0,7,6,7,3,37,1,1327.8043,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106839","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.62008,-110.80414,"Estimated dam","WY106840","Estimated Dams OCT 2021","1704004285",true,55001200077905,"Cottonwood Creek","1a","yes","no","","","","yes",-1,4.798386,5.3168,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,246,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,8.013002,0,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Cottonwood Creek","17","170401","17040105","1704010501","170401050102","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,4.187,0.153,4.034,0.153,4.034,96,0,0,0,0,1313.8079,0,22.57051,9.576,9.048,4.454,4.594,0,9.048,0,4.187,0.153,13.235,4.607,0.265,0.153,0.112,0.153,0.112,0,42,1.116,1.116,0,0,1.116,0.265,0.153,1.381,1.269,0,0,0,0,4,0,3,44,2,1336.3656,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106840","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.594032,-110.73714,"Estimated dam","WY106841","Estimated Dams OCT 2021","1704004507",true,55001200078142,"","1a","yes","no","","","","yes",-1,0.264514,0.3034,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,289,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,5.167325,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Spring Creek-Greys River","17","170401","17040103","1704010304","170401030401","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,100,0,0,0,0.18,0.18,0,0.18,0,0,0,0,0.18,100,74.97166,0,0.34777808,0.357,0.357,0.357,0,0,0.357,0.357,0.18,0.18,0.537,0.537,0,0,0,0,0,0,0,0.357,0.357,0,0,0.357,-1,-1,-1,-1,0,0,0,0,1,0,4,37,0,1331.219,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106841","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.59075,-110.69195,"Estimated dam","WY106842","Estimated Dams OCT 2021","1704005932",true,55001200126312,"","1a","no","no","","","","yes",-1,1.293196,5.9471,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,158,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,6.9511333,0,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","US Fish and Wildlife Service land","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Gros Ventre","Bierer Creek-Gros Ventre River","17","170401","17040102","1704010203","170401020305","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,0.231,0.109,0.123,0.098,0.133,58,0.011,10,0.231,100,51.37313,0,0,0.234,0.234,0.012,0.222,0,0.234,0.234,0.231,0.012,0.465,0.121,0.231,0.109,0.123,0.098,0.133,0.011,58,0.234,0.012,0.222,0,0.234,0.231,0.012,0.465,0.121,0,1,0,0,0,2,0,0,0,0.23404178,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106842","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.078247,-110.29994,"Estimated dam","WY106843","Estimated Dams OCT 2021","1704006215",true,55001200063593,"Muddy Creek","1a","yes","no","","","","yes",-1,0.629812,5.5749,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,503,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,3.280399,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Muddy Creek","17","170401","17040103","1704010302","170401030202","Wyoming","Sublette","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,3.138,0.375,2.762,0.313,2.825,90,0.063,17,3.138,100,1377.5857,0.39765397,3.227691,17.919,17.919,5.918,12.001,0,17.919,17.919,3.138,0.375,21.057,6.293,0.019,0.019,0,0.019,0,0,0,5.697,5.697,0,0,5.697,0.019,0.019,5.716,5.716,0,0,0,0,3,0,3,37,2,1333.4366,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106843","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.11982,-110.25841,"Estimated dam","WY106845","Estimated Dams OCT 2021","1704006378",true,55001200015486,"Fisherman Creek","1a","yes","no","","","","yes",-1,0.205599,1.123,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,200,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,2.0269144,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Fisherman Creek","17","170401","17040103","1704010302","170401030203","Wyoming","Sublette","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,100,0,0,0,1.148,0.124,1.023,0.124,1.023,89,0,0,1.148,100,277.4989,0,14.24935,47.971,47.971,23.059,24.911,0,47.971,47.971,1.148,0.124,49.118,23.183,0,0,0,0,0,0,0,7.386,5.964,1.422,0,7.386,-1,-1,-1,-1,0,0,0,0,1,0,3,37,2,1329.3712,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106845","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.09717,-110.29296,"Estimated dam","WY106846","Estimated Dams OCT 2021","1704008089",true,55001200079586,"","1a","yes","no","","","","yes",-1,0.070926,0.5123,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,100,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,0.8523312,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Muddy Creek","17","170401","17040103","1704010302","170401030202","Wyoming","Sublette","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,96,0,0,0,0.513,0.062,0.451,0.062,0.451,88,0,0,0.513,100,126.591896,0,0,3.617,3.497,0.022,3.475,0,3.497,3.497,0.513,0.022,4.01,0.084,0,0,0,0,0,0,0,0.45,0,0.45,0,0.45,-1,-1,-1,-1,0,0,0,0,1,0,3,38,2,1333.2734,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106846","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.56704,-110.70465,"Estimated dam","WY106847","Estimated Dams OCT 2021","1704008865",true,55001200126201,"","1a","yes","no","","","","yes",-1,0.142773,0.2255,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,111,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,0.95989674,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Spring Creek-Greys River","17","170401","17040103","1704010304","170401030401","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,100,0,0,0,0.069,0.069,0,0.069,0,0,0,0,0.069,100,55.722176,0,2.4687498,2.282,2.282,2.282,0,0,2.282,2.282,0.069,0.069,2.351,2.351,0,0,0,0,0,0,0,1.342,1.342,0,0,1.342,-1,-1,-1,-1,0,0,0,0,1,0,3,37,1,1332.1987,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106847","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.67729,-110.70454,"Estimated dam","WY106848","Estimated Dams OCT 2021","1704009324",true,55001200110097,"Corral Creek","1b","yes","no","","","","yes",-1,23.448517,26.9977,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,47,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,0.5699252,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Corral Creek-Greys River","17","170401","17040103","1704010304","170401030402","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,100,1,1,0,17.204,7.288,9.916,0.029,17.175,100,7.259,100,17.204,100,7978.0317,19.839659,64.7682,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,17.204,7.288,5127.829,2432.262,3.779,3.779,0,0.029,3.75,3.75,99,137.918,137.918,0,0.381,137.538,3.779,3.779,141.697,141.697,0,0,0,8,12,8,3,37,0,1321.818,"no",0,332.707,"https://aquaticbarriers.org/report/combined_barriers/WY106848","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.60167,-110.683464,"Estimated dam","WY106849","Estimated Dams OCT 2021","1704010195",true,55001200062344,"","1a","no","no","","","","yes",-1,0.97777,4.3059,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,125,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,3.9192495,0,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","US Fish and Wildlife Service land","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Gros Ventre","Bierer Creek-Gros Ventre River","17","170401","17040102","1704010203","170401020305","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,2.671,0.408,2.263,0.078,2.593,97,0.33,81,2.671,100,1793.9081,2.0299826,0,1.008,0.858,0.858,0,0,0.858,0.858,0.858,0.408,3.529,1.266,1.283,0.408,0.875,0.078,1.205,0.33,94,0.858,0.858,0,0,0.858,0.858,0.408,2.141,1.266,0,0,0,2,2,2,0,2,0,1.4733912,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106849","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.593212,-110.689224,"Estimated dam","WY106850","Estimated Dams OCT 2021","1704010598",true,55001200078318,"","1a","no","no","","","","yes",-1,1.255595,5.7392,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,242,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,4.36189,0,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","US Fish and Wildlife Service land","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Gros Ventre","Bierer Creek-Gros Ventre River","17","170401","17040102","1704010203","170401020305","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,1.008,1.008,0,0.15,0.858,85,0.858,85,1.008,100,354.1756,0.28932574,10.189083,0.231,0.133,0.011,0.123,0,0.133,0.133,0.133,0.011,1.141,1.019,1.008,1.008,0,0.15,0.858,0.858,85,0.133,0.011,0.123,0,0.133,0.133,0.011,1.141,1.019,0,1,0,0,0,2,0,1,0,0.46518385,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY106850","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.423748,-110.84555,"Estimated dam","WY106851","Estimated Dams OCT 2021","1704010870",true,55001200125664,"","1a","yes","no","","","","yes",-1,0.003797,0.0361,0,"Unknown","Unknown","No","","Yes","not identified as a priority by resource managers",0,129,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,3.3568683,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Spring Creek-Snake River","17","170401","17040103","1704010305","170401030504","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,100,0,0,0,0.08,0.08,0,0.08,0,0,0,0,0.08,100,8.92049,0,0,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,0.08,0.08,5110.704,2425.054,0,0,0,0,0,0,0,121.937,120.699,1.238,0.381,121.557,-1,-1,-1,-1,0,0,0,0,1,0,3,37,0,1304.985,"no",0,332.707,"https://aquaticbarriers.org/report/combined_barriers/WY106851","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.49297,-110.735916,"Estimated dam","WY106852","Estimated Dams OCT 2021","1704011021",true,55001200126153,"","1a","yes","no","","","","yes",-1,0.149367,1.1468,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,226,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.1567088,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","US Fish and Wildlife Service land","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Middle Flat Creek","17","170401","17040103","1704010301","170401030104","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,81,0,0,0,0.244,0.244,0,0.14,0.103,42,0.103,42,0.244,100,283.38,0.43473122,1.3579477,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,0.244,0.244,5110.868,2425.217,0,0,0,0,0,0,0,128.267,128.267,0,0.381,127.886,-1,-1,-1,-1,0,0,0,0,1,0,3,37,0,1311.3143,"no",0,332.707,"https://aquaticbarriers.org/report/combined_barriers/WY106852","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.52525,-110.70577,"Estimated dam","WY106853","Estimated Dams OCT 2021","1704011844",true,55001200094122,"","1a","yes","no","","","","yes",-1,0.178935,2.1082,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,117,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.3711008,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","US Fish and Wildlife Service land","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Nowlin Creek","17","170401","17040103","1704010301","170401030102","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,3.87,0.096,3.775,0.072,3.798,98,0.023,24,3.87,100,928.2005,0,944.5972,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,3.87,0.096,5114.495,2425.069,0,0,0,0,0,0,0,133.475,133.475,0,0.381,133.094,-1,-1,-1,-1,0,0,0,3,3,3,3,37,0,1316.5223,"no",0,332.707,"https://aquaticbarriers.org/report/combined_barriers/WY106853","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",43.49167,-110.836586,"Estimated dam","WY106854","Estimated Dams OCT 2021","1704013040",true,55001200109586,"","1a","yes","no","","","","yes",-1,0.036457,0.80050004,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,285,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.1263355,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Greys-Hoback","Spring Creek-Snake River","17","170401","17040103","1704010305","170401030504","Wyoming","Teton","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,93,0,0,0,0.527,0.527,0,0.177,0.35,66,0.35,66,0.527,100,197.80754,0.8719084,0,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,0.527,0.527,5111.152,2425.5,0,0,0,0,0,0,0,126.986,124.8,2.185,0.381,126.605,-1,-1,-1,-1,0,0,0,0,2,0,3,37,0,1310.0332,"no",0,332.707,"https://aquaticbarriers.org/report/combined_barriers/WY106854","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
